,Company Name,Job Title,Salaries Reported,Location,Salary
1400,DXC Technology,Data Scientist,3,Hyderabad,1252143.0
1401,Dell Technologies,Data Scientist,3,Hyderabad,825326.0
1402,Microsoft,Data Scientist,3,Hyderabad,640212.0
1403,Wipro Technologies,Data Scientist,3,Hyderabad,895427.0
1404,Tata Consultancy Services (North America),Data Scientist,3,Hyderabad,814476.0
1405,Google,Data Scientist,3,Hyderabad,411763.0
1406,NTT DATA,Data Scientist,3,Hyderabad,564654.0
1407,Jio,Data Scientist,3,Hyderabad,446076.0
1408,ADP,Data Scientist,3,Hyderabad,1200000.0
1409,Sutherland,Data Scientist,3,Hyderabad,926912.0
1410,MetLife,Data Scientist,3,Hyderabad,1760000.0
1411,Franklin Templeton Investments,Data Scientist,3,Hyderabad,1353553.0
1412,Enquero,Data Scientist,3,Hyderabad,1048242.0
1413,Brane Enterprises (nslhub),Data Scientist,3,Hyderabad,1665911.0
1414,AlgonoX Technologies,Data Scientist,3,Hyderabad,1074883.0
1415,Voziq,Data Scientist,3,Hyderabad,642113.0
1416,HCL Technologies,Data Scientist,2,Hyderabad,1561319.0
1417,First Student,Data Scientist,2,Hyderabad,303648.0
1418,Virtusa,Data Scientist,2,Hyderabad,304522.0
1419,Persistent Systems,Data Scientist,2,Hyderabad,1287441.0
1420,UnitedHealth Group,Data Scientist,2,Hyderabad,1152418.0
1421,Freshers.com,Data Scientist,2,Hyderabad,630000.0
1422,Legato Health Technologies,Data Scientist,2,Hyderabad,1260152.0
1423,Dr. Reddy's,Data Scientist,2,Hyderabad,5198676.0
1424,DBS Bank,Data Scientist,2,Hyderabad,995830.0
1425,Broadridge,Data Scientist,2,Hyderabad,1607926.0
1426,Optum Global Solutions,Data Scientist,2,Hyderabad,778902.0
1427,Great Learning,Data Scientist,2,Hyderabad,777837.0
1428,National Payments Corporation of India,Data Scientist,2,Hyderabad,1492543.0
1429,Excelra Knowledge Solutions,Data Scientist,2,Hyderabad,452130.0
1430,WinWire Technologies,Data Scientist,2,Hyderabad,1269639.0
1431,CallHealth,Data Scientist,2,Hyderabad,823971.0
1432,Gaian Solutions India,Data Scientist,2,Hyderabad,1100233.0
1433,eKincare,Data Scientist,2,Hyderabad,650865.0
1434,Siva Solutions,Data Scientist,2,Hyderabad,335625.0
1435,Innodatatics,Data Scientist,2,Hyderabad,112704.0
1436,Innodatatics,Data Scientist,2,Hyderabad,1157086.0
1437,SpringML,Data Scientist,2,Hyderabad,791436.0
1438,AppsTek,Data Scientist,2,Hyderabad,725664.0
1439,Vertiv,Data Scientist,2,Hyderabad,702649.0
1440,My Ally,Data Scientist,2,Hyderabad,1068564.0
1441,GoLorry,Data Scientist,2,Hyderabad,792139.0
1442,Bepec Solutions,Data Scientist,2,Hyderabad,646889.0
1443,KOGENTiX,Data Scientist,2,Hyderabad,700977.0
1444,Prudent Technologies & Consulting,Data Scientist,2,Hyderabad,376159.0
1445,App Orchid,Data Scientist,2,Hyderabad,1492959.0
1446,3LOQ Labs,Data Scientist,2,Hyderabad,778644.0
1447,RisingRoot Technologies,Data Scientist,2,Hyderabad,159060.0
1448,Artificial Penetration,Data Scientist,2,Hyderabad,585088.0
1449,Wave Infosoft,Data Scientist,2,Hyderabad,619995.0
1450,SetuServ,Data Scientist,2,Hyderabad,4949704.0
1451,DigiTele Networks,Data Scientist,2,Hyderabad,787723.0
1452,Human Network,Data Scientist,2,Hyderabad,703776.0
1453,diwo,Data Scientist,2,Hyderabad,792506.0
1454,SysBasis Solutions,Data Scientist,2,Hyderabad,302448.0
1455,Tata Consultancy Services,Data Scientist,1,Hyderabad,665229.0
1456,Accenture,Data Scientist,1,Hyderabad,122633.0
1457,Deloitte,Data Scientist,1,Hyderabad,644153.0
1458,LTI,Data Scientist,1,Hyderabad,1041195.0
1459,First Student,Data Scientist,1,Hyderabad,610857.0
1460,Mindtree,Data Scientist,1,Hyderabad,1105372.0
1461,ABC,Data Scientist,1,Hyderabad,150180.0
1462,Reliance Industries,Data Scientist,1,Hyderabad,169396.0
1463,Tata Consultancy Services (North America),Data Scientist,1,Hyderabad,908078.0
1464,Google,Data Scientist,1,Hyderabad,1243165.0
1465,Honeywell,Data Scientist,1,Hyderabad,1653407.0
1466,Mu Sigma,Data Scientist,1,Hyderabad,406548.0
1467,HSBC,Data Scientist,1,Hyderabad,616428.0
1468,Freelancer,Data Scientist,1,Hyderabad,652794.0
1469,Freelancer,Data Scientist,1,Hyderabad,719166.0
1470,CGI,Data Scientist,1,Hyderabad,426187.0
1471,DONE by NONE,Data Scientist,1,Hyderabad,520597.0
1472,American Express,Data Scientist,1,Hyderabad,1362714.0
1473,Nones,Data Scientist,1,Hyderabad,499996.0
1474,ITC Infotech,Data Scientist,1,Hyderabad,503667.0
1475,Hexaware Technologies,Data Scientist,1,Hyderabad,618995.0
1476,Infosys BPM,Data Scientist,1,Hyderabad,854151.0
1477,State Bank of India,Data Scientist,1,Hyderabad,1159476.0
1478,Sutherland,Data Scientist,1,Hyderabad,220739.0
1479,EMPLOYERS,Data Scientist,1,Hyderabad,1035971.0
1480,Bank of America,Data Scientist,1,Hyderabad,1285125.0
1481,Cyient,Data Scientist,1,Hyderabad,600000.0
1482,Fresherworld.com,Data Scientist,1,Hyderabad,300000.0
1483,CRISIL,Data Scientist,1,Hyderabad,991280.0
1484,S&P Global,Data Scientist,1,Hyderabad,1326444.0
1485,ValueLabs,Data Scientist,1,Hyderabad,2567346.0
1486,Kantar,Data Scientist,1,Hyderabad,700000.0
1487,Uber,Data Scientist,1,Hyderabad,1832570.0
1488,Myntra,Data Scientist,1,Hyderabad,1394897.0
1489,ABCDEF,Data Scientist,1,Hyderabad,5000000.0
1490,Novartis,Data Scientist,1,Hyderabad,318576.0
1491,Intellect Design Arena,Data Scientist,1,Hyderabad,346152.0
1492,Government of India,Data Scientist,1,Hyderabad,3748296.0
1493,upGrad,Data Scientist,1,Hyderabad,211160.0
1494,HSBC Software Development India,Data Scientist,1,Hyderabad,1018095.0
1495,Bharat Heavy Electricals,Data Scientist,1,Hyderabad,1668775.0
1496,Vodafone Idea,Data Scientist,1,Hyderabad,894447.0
1497,Not Applicable,Data Scientist,1,Hyderabad,1832570.0
1498,Not Applicable,Data Scientist,1,Hyderabad,1930308.0
1499,Toppr.com,Data Scientist,1,Hyderabad,1857397.0
1500,CBRE,Data Scientist,1,Hyderabad,733769.0
1501,Anonymous,Data Scientist,1,Hyderabad,1527142.0
1502,DBS Bank,Data Scientist,1,Hyderabad,726468.0
1503,3i Infotech,Data Scientist,1,Hyderabad,734390.0
1504,D. E. Shaw India,Data Scientist,1,Hyderabad,2058816.0
1505,Parexel,Data Scientist,1,Hyderabad,1999352.0
1506,Wipro Digital,Data Scientist,1,Hyderabad,884017.0
1507,GlobalData,Data Scientist,1,Hyderabad,842588.0
1508,Hexagon,Data Scientist,1,Hyderabad,924643.0
1509,Ivy,Data Scientist,1,Hyderabad,1773010.0
1510,Defence Research & Development Organisation,Data Scientist,1,Hyderabad,537441.0
1511,GS Lab,Data Scientist,1,Hyderabad,677580.0
1512,Raja Software Labs,Data Scientist,1,Hyderabad,206332.0
1513,Verzeo,Data Scientist,1,Hyderabad,181620.0
1514,MathWorks,Data Scientist,1,Hyderabad,605385.0
1515,ValueMomentum,Data Scientist,1,Hyderabad,604401.0
1516,AGS Health,Data Scientist,1,Hyderabad,413352.0
1517,Hitachi Consulting,Data Scientist,1,Hyderabad,2063316.0
1518,Karvy Group,Data Scientist,1,Hyderabad,174084.0
1519,ACS Solutions,Data Scientist,1,Hyderabad,828777.0
1520,Tata Consultancy Services,Data Scientist,1,Hyderabad,1208801.0
1521,Tiger Analytics,Data Scientist,1,Hyderabad,930041.0
1522,Ericsson IT Solutions & Services,Data Scientist,1,Hyderabad,900000.0
1523,Hitachi,Data Scientist,1,Hyderabad,2611178.0
1524,Cognizant,Data Scientist,1,Hyderabad,1800000.0
1525,SoCtronics,Data Scientist,1,Hyderabad,447252.0
1526,Electronic Arts,Data Scientist,1,Hyderabad,939649.0
1527,DuPont,Data Scientist,1,Hyderabad,1628952.0
1528,Micron Technology,Data Scientist,1,Hyderabad,604404.0
1529,Don't Know,Data Scientist,1,Hyderabad,301464.0
1530,ZF Group,Data Scientist,1,Hyderabad,363228.0
1531,Merilytics,Data Scientist,1,Hyderabad,889188.0
1532,College Board,Data Scientist,1,Hyderabad,1205860.0
1533,Indian School of Business,Data Scientist,1,Hyderabad,597216.0
1534,GSPANN Technologies,Data Scientist,1,Hyderabad,800000.0
1535,Gainsight,Data Scientist,1,Hyderabad,2000000.0
1536,Optum Global Solutions India,Data Scientist,1,Hyderabad,1628949.0
1537,Phenom,Data Scientist,1,Hyderabad,2371168.0
1538,Ameex,Data Scientist,1,Hyderabad,429953.0
1539,XYZ Pvt LTD,Data Scientist,1,Hyderabad,745896.0
1540,Evoke Technologies,Data Scientist,1,Hyderabad,1355831.0
1541,Molecular Connections,Data Scientist,1,Hyderabad,542640.0
1542,Arcadis,Data Scientist,1,Hyderabad,1221714.0
1543,The Sparks Foundation,Data Scientist,1,Hyderabad,352567.0
1544,Shree Cement,Data Scientist,1,Hyderabad,305428.0
1545,Bharat Financial Inclusion,Data Scientist,1,Hyderabad,1309535.0
1546,Tech Data,Data Scientist,1,Hyderabad,600000.0
1547,IVL Global,Data Scientist,1,Hyderabad,727471.0
1548,Gramener,Data Scientist,1,Hyderabad,828777.0
1549,Gramener,Data Scientist,1,Hyderabad,128988.0
1550,Magnaquest,Data Scientist,1,Hyderabad,287667.0
1551,MOURI Tech,Data Scientist,1,Hyderabad,253392.0
1552,Anuj,Data Scientist,1,Hyderabad,214977.0
1553,Jigsaw Academy,Data Scientist,1,Hyderabad,503667.0
1554,Unifytech,Data Scientist,1,Hyderabad,314739.0
1555,Kroll,Data Scientist,1,Hyderabad,1100000.0
1556,Industryarc,Data Scientist,1,Hyderabad,1094666.0
1557,Karvy Data Management Services (India),Data Scientist,1,Hyderabad,859906.0
1558,Zen3 Info Solutions,Data Scientist,1,Hyderabad,374330.0
1559,Techolution,Data Scientist,1,Hyderabad,900000.0
1560,Techolution,Data Scientist,1,Hyderabad,181620.0
1561,Qwerty Concepts,Data Scientist,1,Hyderabad,5081882.0
1562,Gi Group,Data Scientist,1,Hyderabad,312358.0
1563,Object Technology Solutions India,Data Scientist,1,Hyderabad,1849511.0
1564,Tata Consultancy Services,Data Scientist,27,New Delhi,624717.0
1565,IBM,Data Scientist,21,New Delhi,916284.0
1566,Accenture,Data Scientist,18,New Delhi,1196560.0
1567,Ericsson-Worldwide,Data Scientist,16,New Delhi,808616.0
1568,UnitedHealth Group,Data Scientist,16,New Delhi,1235654.0
1569,Delhivery,Data Scientist,15,New Delhi,1249434.0
1570,ZS Associates,Data Scientist,11,New Delhi,1294964.0
1571,EXL Service,Data Scientist,11,New Delhi,1242238.0
1572,Optum,Data Scientist,11,New Delhi,1276202.0
1573,dunnhumby,Data Scientist,11,New Delhi,1155616.0
1574,Nagarro,Data Scientist,10,New Delhi,1024121.0
1575,Optum Global Solutions,Data Scientist,10,New Delhi,1455101.0
1576,Valiance Solutions,Data Scientist,10,New Delhi,885863.0
1577,OYO,Data Scientist,9,New Delhi,1451573.0
1578,Cognizant Technology Solutions,Data Scientist,8,New Delhi,965789.0
1579,Amazon,Data Scientist,8,New Delhi,2063316.0
1580,Innovaccer,Data Scientist,8,New Delhi,1239994.0
1581,Fresher,Data Scientist,7,New Delhi,602928.0
1582,VMock,Data Scientist,7,New Delhi,1507325.0
1583,HCL Technologies,Data Scientist,6,New Delhi,690381.0
1584,Genpact,Data Scientist,6,New Delhi,591185.0
1585,CARS24.com,Data Scientist,6,New Delhi,1080483.0
1586,Vidooly Media Tech,Data Scientist,6,New Delhi,420384.0
1587,Algo8.ai,Data Scientist,6,New Delhi,575502.0
1588,ParallelDots,Data Scientist,6,New Delhi,848028.0
1589,Tech Mahindra,Data Scientist,5,New Delhi,1081397.0
1590,ABC,Data Scientist,5,New Delhi,728836.0
1591,Bharti Airtel,Data Scientist,5,New Delhi,1628952.0
1592,Times Internet,Data Scientist,5,New Delhi,1849285.0
1593,R Systems,Data Scientist,5,New Delhi,1887245.0
1594,Lumiq (India),Data Scientist,5,New Delhi,739714.0
1595,Algoscale,Data Scientist,5,New Delhi,537441.0
1596,Deloitte,Data Scientist,4,New Delhi,1275546.0
1597,First Student,Data Scientist,4,New Delhi,659508.0
1598,Publicis Sapient,Data Scientist,4,New Delhi,1364961.0
1599,Gartner,Data Scientist,4,New Delhi,1929406.0
1600,Sprinklr,Data Scientist,4,New Delhi,1804941.0
1601,Naukri.com,Data Scientist,4,New Delhi,2576614.0
1602,Great Learning,Data Scientist,4,New Delhi,844078.0
1603,Guavus,Data Scientist,4,New Delhi,1531036.0
1604,Octro,Data Scientist,4,New Delhi,1167179.0
1605,Analytics Vidhya,Data Scientist,4,New Delhi,796172.0
1606,Humonics,Data Scientist,4,New Delhi,929072.0
1607,Tata Consultancy Services,Data Scientist,3,New Delhi,484308.0
1608,Infosys,Data Scientist,3,New Delhi,825326.0
1609,Accenture,Data Scientist,3,New Delhi,406548.0
1610,Capgemini,Data Scientist,3,New Delhi,1000000.0
1611,Concentrix,Data Scientist,3,New Delhi,519997.0
1612,Tata Consultancy Services (North America),Data Scientist,3,New Delhi,712666.0
1613,Google,Data Scientist,3,New Delhi,1007334.0
1614,WNS,Data Scientist,3,New Delhi,1143785.0
1615,American Express,Data Scientist,3,New Delhi,1919822.0
1616,Paytm,Data Scientist,3,New Delhi,1800000.0
1617,Zomato,Data Scientist,3,New Delhi,1346762.0
1618,Fractal,Data Scientist,3,New Delhi,1463014.0
1619,Boston Consulting Group,Data Scientist,3,New Delhi,2504513.0
1620,Virtual Employee,Data Scientist,3,New Delhi,977371.0
1621,LiquidHub,Data Scientist,3,New Delhi,1041930.0
1622,Optum Global Solutions India,Data Scientist,3,New Delhi,1074883.0
1623,Unified Healthcare Group,Data Scientist,3,New Delhi,1221714.0
1624,Decision Point,Data Scientist,3,New Delhi,989135.0
1625,Elucidata (MA),Data Scientist,3,New Delhi,1030450.0
1626,Inshorts,Data Scientist,3,New Delhi,2032753.0
1627,EasyRewardz,Data Scientist,3,New Delhi,1004884.0
1628,Milkbasket,Data Scientist,3,New Delhi,1175030.0
1629,Exzeo,Data Scientist,3,New Delhi,813690.0
1630,Blackcoffer,Data Scientist,3,New Delhi,300000.0
1631,Tatras Data,Data Scientist,3,New Delhi,821904.0
1632,Monsoon (India),Data Scientist,3,New Delhi,967041.0
1633,Wipro,Data Scientist,2,New Delhi,806162.0
1634,LTI,Data Scientist,2,New Delhi,689292.0
1635,Microsoft,Data Scientist,2,New Delhi,1048188.0
1636,Wipro Technologies,Data Scientist,2,New Delhi,5092618.0
1637,Larsen & Toubro,Data Scientist,2,New Delhi,751392.0
1638,Google,Data Scientist,2,New Delhi,507036.0
1639,Google,Data Scientist,2,New Delhi,298664.0
1640,DONE by NONE,Data Scientist,2,New Delhi,1054356.0
1641,DONE by NONE,Data Scientist,2,New Delhi,487944.0
1642,OYO,Data Scientist,2,New Delhi,675384.0
1643,Adobe,Data Scientist,2,New Delhi,1511412.0
1644,Coforge,Data Scientist,2,New Delhi,1600000.0
1645,S&P Global,Data Scientist,2,New Delhi,988792.0
1646,Snapdeal,Data Scientist,2,New Delhi,1126209.0
1647,IHS Markit,Data Scientist,2,New Delhi,1022383.0
1648,Nielsen,Data Scientist,2,New Delhi,994668.0
1649,McKinsey & Company,Data Scientist,2,New Delhi,1820394.0
1650,MakeMyTrip,Data Scientist,2,New Delhi,1431111.0
1651,PolicyBazaar,Data Scientist,2,New Delhi,1050911.0
1652,Mastercard,Data Scientist,2,New Delhi,2372152.0
1653,XYZ Tech,Data Scientist,2,New Delhi,960895.0
1654,Amity University,Data Scientist,2,New Delhi,1059305.0
1655,MetLife,Data Scientist,2,New Delhi,841773.0
1656,Incedo,Data Scientist,2,New Delhi,900640.0
1657,Aptara,Data Scientist,2,New Delhi,1109184.0
1658,Yatra Online Pvt Ltd,Data Scientist,2,New Delhi,627616.0
1659,Xebia,Data Scientist,2,New Delhi,1634470.0
1660,Pitney Bowes,Data Scientist,2,New Delhi,1364816.0
1661,Housing.com,Data Scientist,2,New Delhi,1403697.0
1662,McKinsey Knowledge Center,Data Scientist,2,New Delhi,1881607.0
1663,CarDekho,Data Scientist,2,New Delhi,1352722.0
1664,Ericsson IT Solutions & Services,Data Scientist,2,New Delhi,868995.0
1665,OLX Group,Data Scientist,2,New Delhi,1568839.0
1666,1mg,Data Scientist,2,New Delhi,991426.0
1667,Denave,Data Scientist,2,New Delhi,1194876.0
1668,RateGain,Data Scientist,2,New Delhi,1961700.0
1669,The Sparks Foundation,Data Scientist,2,New Delhi,266328.0
1670,Decimal Technologies,Data Scientist,2,New Delhi,1031408.0
1671,Verisk Analytics,Data Scientist,2,New Delhi,658000.0
1672,Birdeye,Data Scientist,2,New Delhi,2311305.0
1673,Tokopedia,Data Scientist,2,New Delhi,1530120.0
1674,Elucidata (MA),Data Scientist,2,New Delhi,310548.0
1675,RxLogix Corporation,Data Scientist,2,New Delhi,1195034.0
1676,Atlan,Data Scientist,2,New Delhi,208344.0
1677,Ganit,Data Scientist,2,New Delhi,1170069.0
1678,Analytics Vidhya,Data Scientist,2,New Delhi,151764.0
1679,Loginworks,Data Scientist,2,New Delhi,527901.0
1680,Innefu Labs Pvt,Data Scientist,2,New Delhi,767567.0
1681,ABSAS Solutions,Data Scientist,2,New Delhi,267396.0
1682,Ezappsolution,Data Scientist,2,New Delhi,1094569.0
1683,Netomi,Data Scientist,2,New Delhi,1556582.0
1684,Cargoflash Infotech,Data Scientist,2,New Delhi,97836.0
1685,Blackcoffer,Data Scientist,2,New Delhi,90564.0
1686,Cube26,Data Scientist,2,New Delhi,1028546.0
1687,AppyHigh Technology,Data Scientist,2,New Delhi,874317.0
1688,Flip Robo,Data Scientist,2,New Delhi,3204288.0
1689,TurningCloud Solutions,Data Scientist,2,New Delhi,424014.0
1690,Child Health Imprints,Data Scientist,2,New Delhi,843305.0
1691,Blue Sky Analytics,Data Scientist,2,New Delhi,451452.0
1692,FarmGuide,Data Scientist,2,New Delhi,1047782.0
1693,Kvantum,Data Scientist,2,New Delhi,1034962.0
1694,Precily,Data Scientist,2,New Delhi,670578.0
1695,Innovative Business Solutions,Data Scientist,2,New Delhi,821904.0
1696,Scry Analytics,Data Scientist,2,New Delhi,1329480.0
1697,Innowatts,Data Scientist,2,New Delhi,846480.0
1698,SimplifyVMS,Data Scientist,2,New Delhi,672000.0
1699,Akaike Technologies,Data Scientist,2,New Delhi,904395.0
1700,Infosys,Data Scientist,1,New Delhi,203280.0
1701,Capgemini,Data Scientist,1,New Delhi,464246.0
1702,IBM,Data Scientist,1,New Delhi,602930.0
1703,Tech Mahindra,Data Scientist,1,New Delhi,620028.0
1704,ICICI Bank,Data Scientist,1,New Delhi,214704.0
1705,DXC Technology,Data Scientist,1,New Delhi,894516.0
1706,KPMG,Data Scientist,1,New Delhi,805867.0
1707,Microsoft,Data Scientist,1,New Delhi,1221714.0
1708,J.P. Morgan,Data Scientist,1,New Delhi,1000000.0
1709,ABC,Data Scientist,1,New Delhi,3082142.0
1710,ABC,Data Scientist,1,New Delhi,1044000.0
1711,Wipro Technologies,Data Scientist,1,New Delhi,604404.0
1712,Reliance Industries,Data Scientist,1,New Delhi,306582.0
1713,Capgemini Engineering,Data Scientist,1,New Delhi,1210770.0
1714,Teleperformance,Data Scientist,1,New Delhi,203280.0
1715,Honeywell,Data Scientist,1,New Delhi,1500000.0
1716,Mu Sigma,Data Scientist,1,New Delhi,559071.0
1717,NTT DATA,Data Scientist,1,New Delhi,1323523.0
1718,Freelancer,Data Scientist,1,New Delhi,1031658.0
1719,SAP,Data Scientist,1,New Delhi,1712468.0
1720,Nokia,Data Scientist,1,New Delhi,454187.0
1721,Barclays,Data Scientist,1,New Delhi,2014668.0
1722,WNS,Data Scientist,1,New Delhi,382968.0
1723,Siemens,Data Scientist,1,New Delhi,1258956.0
1724,Zoho,Data Scientist,1,New Delhi,1468099.0
1725,Nones,Data Scientist,1,New Delhi,3026926.0
1726,Samsung Electronics,Data Scientist,1,New Delhi,2063316.0
1727,EMPLOYERS,Data Scientist,1,New Delhi,300000.0
1728,Yes Bank,Data Scientist,1,New Delhi,1210770.0
1729,Bank of America,Data Scientist,1,New Delhi,1300000.0
1730,Maruti Suzuki,Data Scientist,1,New Delhi,803907.0
1731,Cyient,Data Scientist,1,New Delhi,193476.0
1732,TCS,Data Scientist,1,New Delhi,734050.0
1733,TCS,Data Scientist,1,New Delhi,805867.0
1734,Birlasoft,Data Scientist,1,New Delhi,800000.0
1735,Sopra Steria,Data Scientist,1,New Delhi,504488.0
1736,Self Opportunity,Data Scientist,1,New Delhi,372948.0
1737,Evalueserve,Data Scientist,1,New Delhi,855199.0
1738,Optum,Data Scientist,1,New Delhi,616428.0
1739,Collabera,Data Scientist,1,New Delhi,1000000.0
1740,CSS Corporation,Data Scientist,1,New Delhi,1035971.0
1741,Thoughtworks,Data Scientist,1,New Delhi,2522438.0
1742,ABCDEF,Data Scientist,1,New Delhi,628945.0
1743,Fractal,Data Scientist,1,New Delhi,403590.0
1744,HighRadius,Data Scientist,1,New Delhi,175272.0
1745,Intellect Design Arena,Data Scientist,1,New Delhi,720000.0
1746,Infogain,Data Scientist,1,New Delhi,480000.0
1747,Government of India,Data Scientist,1,New Delhi,870948.0
1748,Amadeus,Data Scientist,1,New Delhi,196500.0
1749,Info Edge,Data Scientist,1,New Delhi,2531779.0
1750,Delhivery,Data Scientist,1,New Delhi,367896.0
1751,CitiusTech,Data Scientist,1,New Delhi,1726279.0
1752,Aon,Data Scientist,1,New Delhi,550000.0
1753,Comviva,Data Scientist,1,New Delhi,310014.0
1754,Bharat Heavy Electricals,Data Scientist,1,New Delhi,1704749.0
1755,Ashok Leyland,Data Scientist,1,New Delhi,205476.0
1756,Vodafone Idea,Data Scientist,1,New Delhi,537441.0
1757,iEnergizer,Data Scientist,1,New Delhi,360000.0
